@relation trafico

@attribute dia {Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo}
@attribute mes {Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre}
@attribute hora numeric
@attribute tipo {Laboral,Festivo,Víspera}
@attribute lluvia {si, no}
@attribute cantidad {leve,moderado,alto,muy_alto}

@data
Domingo,Octubre,24,Festivo,no,leve
Lunes,Octubre,1,Laboral,no,leve
Martes,Noviembre,1,Festivo,no,leve
Miércoles,Noviembre,1,Laboral,no,leve
Jueves,Noviembre,1,Laboral,no,leve
Viernes,Noviembre,1,Laboral,no,leve
Sábado,Noviembre,1,Víspera,si,leve
Domingo,Noviembre,1,Festivo,no,leve
Lunes,Octubre,2,Laboral,no,leve
Martes,Noviembre,2,Festivo,no,leve
Miércoles,Noviembre,2,Laboral,no,leve
Jueves,Noviembre,2,Laboral,no,leve
Viernes,Noviembre,2,Laboral,no,leve
Sábado,Noviembre,2,Víspera,si,leve
Domingo,Noviembre,2,Festivo,no,leve
Lunes,Octubre,3,Laboral,no,leve
Martes,Noviembre,3,Festivo,no,leve
Miércoles,Noviembre,3,Laboral,no,leve
Jueves,Noviembre,3,Laboral,no,leve
Viernes,Noviembre,3,Laboral,no,leve
Sábado,Noviembre,3,Víspera,si,leve
Domingo,Noviembre,3,Festivo,no,leve
Lunes,Octubre,4,Laboral,no,leve
Martes,Noviembre,4,Festivo,no,leve
Miércoles,Noviembre,4,Laboral,no,leve
Jueves,Noviembre,4,Laboral,no,leve
Viernes,Noviembre,4,Laboral,no,leve
Sábado,Noviembre,4,Víspera,si,leve
Domingo,Noviembre,4,Festivo,no,leve
Lunes,Octubre,5,Laboral,no,leve
Martes,Noviembre,5,Festivo,no,leve
Miércoles,Noviembre,5,Laboral,no,leve
Jueves,Noviembre,5,Laboral,no,leve
Viernes,Noviembre,5,Laboral,no,leve
Sábado,Noviembre,5,Víspera,si,leve
Domingo,Noviembre,5,Festivo,no,leve
Lunes,Octubre,6,Laboral,no,leve
Martes,Noviembre,6,Festivo,no,leve
Miércoles,Noviembre,6,Laboral,no,leve
Jueves,Noviembre,6,Laboral,no,leve
Viernes,Noviembre,6,Laboral,no,leve
Sábado,Noviembre,6,Víspera,si,leve
Domingo,Noviembre,6,Festivo,no,leve
Lunes,Octubre,7,Laboral,no,moderado
Martes,Noviembre,7,Festivo,no,moderado
Miércoles,Noviembre,7,Laboral,no,moderado
Jueves,Noviembre,7,Laboral,no,leve
Viernes,Noviembre,7,Laboral,no,leve
Sábado,Noviembre,7,Víspera,si,moderado
Domingo,Noviembre,7,Festivo,no,moderado
Lunes,Octubre,8,Laboral,no,alto
Martes,Noviembre,8,Festivo,no,alto
Miércoles,Noviembre,8,Laboral,no,alto
Jueves,Noviembre,8,Laboral,no,leve
Viernes,Noviembre,8,Laboral,no,leve
Sábado,Noviembre,8,Víspera,si,alto
Domingo,Noviembre,8,Festivo,no,alto
Lunes,Octubre,9,Laboral,no,alto
Martes,Noviembre,9,Festivo,no,alto
Miércoles,Noviembre,9,Laboral,no,alto
Jueves,Noviembre,9,Laboral,no,moderado
Viernes,Noviembre,9,Laboral,no,leve
Sábado,Noviembre,9,Víspera,si,alto
Domingo,Noviembre,9,Festivo,no,alto
Lunes,Octubre,10,Laboral,no,alto
Martes,Noviembre,10,Festivo,no,alto
Miércoles,Noviembre,10,Laboral,no,alto
Jueves,Noviembre,10,Laboral,no,moderado
Viernes,Noviembre,10,Laboral,no,leve
Sábado,Noviembre,10,Víspera,si,alto
Domingo,Noviembre,10,Festivo,no,alto
Lunes,Octubre,11,Laboral,no,alto
Martes,Noviembre,11,Festivo,no,alto
Miércoles,Noviembre,11,Laboral,no,alto
Jueves,Noviembre,11,Laboral,no,alto
Viernes,Noviembre,11,Laboral,no,moderado
Sábado,Noviembre,11,Víspera,si,alto
Domingo,Noviembre,11,Festivo,no,alto
Lunes,Octubre,12,Laboral,no,alto
Martes,Noviembre,12,Festivo,no,alto
Miércoles,Noviembre,12,Laboral,no,alto
Jueves,Noviembre,12,Laboral,no,alto
Viernes,Noviembre,12,Laboral,no,alto
Sábado,Noviembre,12,Víspera,si,alto
Domingo,Noviembre,12,Festivo,no,alto
Lunes,Octubre,13,Laboral,no,alto
Martes,Noviembre,13,Festivo,no,alto
Miércoles,Noviembre,13,Laboral,no,alto
Jueves,Noviembre,13,Laboral,no,alto
Viernes,Noviembre,13,Laboral,no,alto
Sábado,Noviembre,13,Víspera,si,alto
Domingo,Noviembre,13,Festivo,no,alto
Lunes,Octubre,14,Laboral,no,alto
Martes,Noviembre,14,Festivo,no,alto
Miércoles,Noviembre,14,Laboral,no,muy_alto
Jueves,Noviembre,14,Laboral,no,alto
Viernes,Noviembre,14,Laboral,no,alto
Sábado,Noviembre,14,Víspera,si,alto
Domingo,Noviembre,14,Festivo,no,alto
Lunes,Octubre,15,Laboral,no,alto
Martes,Noviembre,15,Festivo,no,alto
Miércoles,Noviembre,15,Laboral,no,alto
Jueves,Noviembre,15,Laboral,no,alto
Viernes,Noviembre,15,Laboral,no,moderado
Sábado,Noviembre,15,Víspera,si,alto
Domingo,Noviembre,15,Festivo,no,alto
Lunes,Octubre,16,Laboral,no,muy_alto
Martes,Noviembre,16,Festivo,no,alto
Miércoles,Noviembre,16,Laboral,no,alto
Jueves,Noviembre,16,Laboral,no,moderado
Viernes,Noviembre,16,Laboral,no,moderado
Sábado,Noviembre,16,Víspera,si,alto
Domingo,Noviembre,16,Festivo,no,alto
Lunes,Octubre,17,Laboral,no,muy_alto
Martes,Noviembre,17,Festivo,no,alto
Miércoles,Noviembre,17,Laboral,no,alto
Jueves,Noviembre,17,Laboral,no,moderado
Viernes,Noviembre,17,Laboral,no,moderado
Sábado,Noviembre,17,Víspera,si,alto
Domingo,Noviembre,17,Festivo,no,alto
Lunes,Octubre,18,Laboral,no,muy_alto
Martes,Noviembre,18,Festivo,no,alto
Miércoles,Noviembre,18,Laboral,no,alto
Jueves,Noviembre,18,Laboral,no,alto
Viernes,Noviembre,18,Laboral,no,alto
Sábado,Noviembre,18,Víspera,si,alto
Domingo,Noviembre,18,Festivo,no,alto
Lunes,Octubre,19,Laboral,no,muy_alto
Martes,Noviembre,19,Festivo,no,alto
Miércoles,Noviembre,19,Laboral,no,alto
Jueves,Noviembre,19,Laboral,no,moderado
Viernes,Noviembre,19,Laboral,no,alto
Sábado,Noviembre,19,Víspera,si,alto
Domingo,Noviembre,19,Festivo,no,alto
Lunes,Octubre,20,Laboral,no,alto
Martes,Noviembre,20,Festivo,no,alto
Miércoles,Noviembre,20,Laboral,no,alto
Jueves,Noviembre,20,Laboral,no,moderado
Viernes,Noviembre,20,Laboral,no,alto
Sábado,Noviembre,20,Víspera,si,alto
Domingo,Noviembre,20,Festivo,no,moderado
Lunes,Octubre,21,Laboral,no,alto
Martes,Noviembre,21,Festivo,no,alto
Miércoles,Noviembre,21,Laboral,no,alto
Jueves,Noviembre,21,Laboral,no,alto
Viernes,Noviembre,21,Laboral,no,alto
Sábado,Noviembre,21,Víspera,si,alto
Domingo,Noviembre,21,Festivo,no,alto
Lunes,Octubre,22,Laboral,no,moderado
Martes,Noviembre,22,Festivo,no,moderado
Miércoles,Noviembre,22,Laboral,no,alto
Jueves,Noviembre,22,Laboral,no,alto
Viernes,Noviembre,22,Laboral,no,moderado
Sábado,Noviembre,22,Víspera,si,moderado
Domingo,Noviembre,22,Festivo,no,moderado
Lunes,Octubre,23,Laboral,no,moderado
Martes,Noviembre,23,Festivo,no,moderado
Miércoles,Noviembre,23,Laboral,no,moderado
Jueves,Noviembre,23,Laboral,no,moderado
Viernes,Noviembre,23,Laboral,no,leve
Sábado,Noviembre,23,Víspera,si,leve
Domingo,Noviembre,23,Festivo,no,leve
Lunes,Octubre,24,Laboral,no,leve
Martes,Noviembre,24,Festivo,no,leve
Miércoles,Noviembre,24,Laboral,no,leve
Jueves,Noviembre,24,Laboral,no,leve
Viernes,Noviembre,24,Laboral,no,leve
Sábado,Noviembre,24,Víspera,si,leve
Domingo,Noviembre,24,Festivo,no,leve
Lunes,Noviembre,1,Laboral,no,leve
Martes,Noviembre,1,Laboral,no,leve
Miércoles,Noviembre,1,Laboral,no,leve
Jueves,Noviembre,1,Laboral,no,leve
Viernes,Noviembre,1,Laboral,no,leve
Sábado,Noviembre,1,Víspera,no,leve
Domingo,Noviembre,1,Festivo,no,leve
Lunes,Noviembre,2,Laboral,no,leve
Martes,Noviembre,2,Laboral,no,leve
Miércoles,Noviembre,2,Laboral,no,leve
Jueves,Noviembre,2,Laboral,no,leve
Viernes,Noviembre,2,Laboral,no,leve
Sábado,Noviembre,2,Víspera,no,leve
Domingo,Noviembre,2,Festivo,no,leve
Lunes,Noviembre,3,Laboral,no,leve
Martes,Noviembre,3,Laboral,no,leve
Miércoles,Noviembre,3,Laboral,no,leve
Jueves,Noviembre,3,Laboral,no,leve
Viernes,Noviembre,3,Laboral,no,leve
Sábado,Noviembre,3,Víspera,no,leve
Domingo,Noviembre,3,Festivo,no,leve
Lunes,Noviembre,4,Laboral,no,leve
Martes,Noviembre,4,Laboral,no,leve
Miércoles,Noviembre,4,Laboral,no,leve
Jueves,Noviembre,4,Laboral,no,leve
Viernes,Noviembre,4,Laboral,no,leve
Sábado,Noviembre,4,Víspera,no,leve
Domingo,Noviembre,4,Festivo,no,leve
Lunes,Noviembre,5,Laboral,no,leve
Martes,Noviembre,5,Laboral,no,leve
Miércoles,Noviembre,5,Laboral,no,leve
Jueves,Noviembre,5,Laboral,no,leve
Viernes,Noviembre,5,Laboral,no,leve
Sábado,Noviembre,5,Víspera,no,leve
Domingo,Noviembre,5,Festivo,no,leve
Lunes,Noviembre,6,Laboral,no,leve
Martes,Noviembre,6,Laboral,no,leve
Miércoles,Noviembre,6,Laboral,no,leve
Jueves,Noviembre,6,Laboral,no,leve
Viernes,Noviembre,6,Laboral,no,leve
Sábado,Noviembre,6,Víspera,no,leve
Domingo,Noviembre,6,Festivo,no,leve
Lunes,Noviembre,7,Laboral,no,moderado
Martes,Noviembre,7,Laboral,no,moderado
Miércoles,Noviembre,7,Laboral,no,moderado
Jueves,Noviembre,7,Laboral,no,leve
Viernes,Noviembre,7,Laboral,no,leve
Sábado,Noviembre,7,Víspera,no,moderado
Domingo,Noviembre,7,Festivo,no,moderado
Lunes,Noviembre,8,Laboral,no,alto
Martes,Noviembre,8,Laboral,no,alto
Miércoles,Noviembre,8,Laboral,no,alto
Jueves,Noviembre,8,Laboral,no,leve
Viernes,Noviembre,8,Laboral,no,leve
Sábado,Noviembre,8,Víspera,no,alto
Domingo,Noviembre,8,Festivo,no,alto
Lunes,Noviembre,9,Laboral,no,alto
Martes,Noviembre,9,Laboral,no,alto
Miércoles,Noviembre,9,Laboral,no,alto
Jueves,Noviembre,9,Laboral,no,moderado
Viernes,Noviembre,9,Laboral,no,leve
Sábado,Noviembre,9,Víspera,no,alto
Domingo,Noviembre,9,Festivo,no,muy_alto
Lunes,Noviembre,10,Laboral,no,alto
Martes,Noviembre,10,Laboral,no,alto
Miércoles,Noviembre,10,Laboral,no,alto
Jueves,Noviembre,10,Laboral,no,moderado
Viernes,Noviembre,10,Laboral,no,leve
Sábado,Noviembre,10,Víspera,no,alto
Domingo,Noviembre,10,Festivo,no,alto
Lunes,Noviembre,11,Laboral,no,alto
Martes,Noviembre,11,Laboral,no,alto
Miércoles,Noviembre,11,Laboral,no,alto
Jueves,Noviembre,11,Laboral,no,alto
Viernes,Noviembre,11,Laboral,no,moderado
Sábado,Noviembre,11,Víspera,no,alto
Domingo,Noviembre,11,Festivo,no,alto
Lunes,Noviembre,12,Laboral,no,alto
Martes,Noviembre,12,Laboral,no,alto
Miércoles,Noviembre,12,Laboral,no,alto
Jueves,Noviembre,12,Laboral,no,alto
Viernes,Noviembre,12,Laboral,no,moderado
Sábado,Noviembre,12,Víspera,no,alto
Domingo,Noviembre,12,Festivo,no,alto
Lunes,Noviembre,13,Laboral,no,alto
Martes,Noviembre,13,Laboral,no,alto
Miércoles,Noviembre,13,Laboral,no,alto
Jueves,Noviembre,13,Laboral,no,alto
Viernes,Noviembre,13,Laboral,no,alto
Sábado,Noviembre,13,Víspera,no,alto
Domingo,Noviembre,13,Festivo,no,alto
Lunes,Noviembre,14,Laboral,no,alto
Martes,Noviembre,14,Laboral,no,muy_alto
Miércoles,Noviembre,14,Laboral,no,muy_alto
Jueves,Noviembre,14,Laboral,no,alto
Viernes,Noviembre,14,Laboral,no,alto
Sábado,Noviembre,14,Víspera,no,muy_alto
Domingo,Noviembre,14,Festivo,no,muy_alto
Lunes,Noviembre,15,Laboral,no,muy_alto
Martes,Noviembre,15,Laboral,no,muy_alto
Miércoles,Noviembre,15,Laboral,no,muy_alto
Jueves,Noviembre,15,Laboral,no,alto
Viernes,Noviembre,15,Laboral,no,moderado
Sábado,Noviembre,15,Víspera,no,muy_alto
Domingo,Noviembre,15,Festivo,no,muy_alto
Lunes,Noviembre,16,Laboral,no,alto
Martes,Noviembre,16,Laboral,no,alto
Miércoles,Noviembre,16,Laboral,no,alto
Jueves,Noviembre,16,Laboral,no,moderado
Viernes,Noviembre,16,Laboral,no,moderado
Sábado,Noviembre,16,Víspera,no,alto
Domingo,Noviembre,16,Festivo,no,alto
Lunes,Noviembre,17,Laboral,no,alto
Martes,Noviembre,17,Laboral,no,alto
Miércoles,Noviembre,17,Laboral,no,alto
Jueves,Noviembre,17,Laboral,no,moderado
Viernes,Noviembre,17,Laboral,no,moderado
Sábado,Noviembre,17,Víspera,no,alto
Domingo,Noviembre,17,Festivo,no,alto
Lunes,Noviembre,18,Laboral,no,alto
Martes,Noviembre,18,Laboral,no,alto
Miércoles,Noviembre,18,Laboral,no,alto
Jueves,Noviembre,18,Laboral,no,alto
Viernes,Noviembre,18,Laboral,no,alto
Sábado,Noviembre,18,Víspera,no,alto
Domingo,Noviembre,18,Festivo,no,alto
Lunes,Noviembre,19,Laboral,no,alto
Martes,Noviembre,19,Laboral,no,alto
Miércoles,Noviembre,19,Laboral,no,alto
Jueves,Noviembre,19,Laboral,no,alto
Viernes,Noviembre,19,Laboral,no,moderado
Sábado,Noviembre,19,Víspera,no,alto
Domingo,Noviembre,19,Festivo,no,alto
Lunes,Noviembre,20,Laboral,no,moderado
Martes,Noviembre,20,Laboral,no,moderado
Miércoles,Noviembre,20,Laboral,no,alto
Jueves,Noviembre,20,Laboral,no,alto
Viernes,Noviembre,20,Laboral,no,alto
Sábado,Noviembre,20,Víspera,no,alto
Domingo,Noviembre,20,Festivo,no,alto
Lunes,Noviembre,21,Laboral,no,alto
Martes,Noviembre,21,Laboral,no,alto
Miércoles,Noviembre,21,Laboral,no,alto
Jueves,Noviembre,21,Laboral,no,alto
Viernes,Noviembre,21,Laboral,no,alto
Sábado,Noviembre,21,Víspera,no,alto
Domingo,Noviembre,21,Festivo,no,alto
Lunes,Noviembre,22,Laboral,no,moderado
Martes,Noviembre,22,Laboral,no,moderado
Miércoles,Noviembre,22,Laboral,no,alto
Jueves,Noviembre,22,Laboral,no,alto
Viernes,Noviembre,22,Laboral,no,moderado
Sábado,Noviembre,22,Víspera,no,moderado
Domingo,Noviembre,22,Festivo,no,moderado
Lunes,Noviembre,23,Laboral,no,leve
Martes,Noviembre,23,Laboral,no,leve
Miércoles,Noviembre,23,Laboral,no,moderado
Jueves,Noviembre,23,Laboral,no,moderado
Viernes,Noviembre,23,Laboral,no,leve
Sábado,Noviembre,23,Víspera,no,leve
Domingo,Noviembre,23,Festivo,no,leve
Lunes,Noviembre,24,Laboral,no,leve
Martes,Noviembre,24,Laboral,no,leve
Miércoles,Noviembre,24,Laboral,no,leve
Jueves,Noviembre,24,Laboral,no,leve
Viernes,Noviembre,24,Laboral,no,leve
Sábado,Noviembre,24,Víspera,no,leve
Domingo,Noviembre,24,Festivo,no,leve
Lunes,Noviembre,1,Laboral,no,leve
Martes,Noviembre,1,Laboral,no,leve
Miércoles,Noviembre,1,Laboral,no,leve
Jueves,Noviembre,1,Laboral,no,leve
Viernes,Noviembre,1,Laboral,no,leve
Sábado,Noviembre,1,Víspera,no,leve
Domingo,Noviembre,1,Festivo,no,leve
Lunes,Noviembre,2,Laboral,no,leve
Martes,Noviembre,2,Laboral,no,leve
Miércoles,Noviembre,2,Laboral,no,leve
Jueves,Noviembre,2,Laboral,no,leve
Viernes,Noviembre,2,Laboral,no,leve
Sábado,Noviembre,2,Víspera,no,leve
Domingo,Noviembre,2,Festivo,no,leve
Lunes,Noviembre,3,Laboral,no,leve
Martes,Noviembre,3,Laboral,no,leve
Miércoles,Noviembre,3,Laboral,no,leve
Jueves,Noviembre,3,Laboral,no,leve
Viernes,Noviembre,3,Laboral,no,leve
Sábado,Noviembre,3,Víspera,no,leve
Domingo,Noviembre,3,Festivo,no,leve
Lunes,Noviembre,4,Laboral,no,leve
Martes,Noviembre,4,Laboral,no,leve
Miércoles,Noviembre,4,Laboral,no,leve
Jueves,Noviembre,4,Laboral,no,leve
Viernes,Noviembre,4,Laboral,no,leve
Sábado,Noviembre,4,Víspera,no,leve
Domingo,Noviembre,4,Festivo,no,leve
Lunes,Noviembre,5,Laboral,no,leve
Martes,Noviembre,5,Laboral,no,leve
Miércoles,Noviembre,5,Laboral,no,leve
Jueves,Noviembre,5,Laboral,no,leve
Viernes,Noviembre,5,Laboral,no,leve
Sábado,Noviembre,5,Víspera,no,leve
Domingo,Noviembre,5,Festivo,no,leve
Lunes,Noviembre,6,Laboral,no,leve
Martes,Noviembre,6,Laboral,no,leve
Miércoles,Noviembre,6,Laboral,no,leve
Jueves,Noviembre,6,Laboral,no,leve
Viernes,Noviembre,6,Laboral,no,leve
Sábado,Noviembre,6,Víspera,no,leve
Domingo,Noviembre,6,Festivo,no,leve
Lunes,Noviembre,7,Laboral,no,moderado
Martes,Noviembre,7,Laboral,no,moderado
Miércoles,Noviembre,7,Laboral,no,leve
Jueves,Noviembre,7,Laboral,no,leve
Viernes,Noviembre,7,Laboral,no,leve
Sábado,Noviembre,7,Víspera,no,moderado
Domingo,Noviembre,7,Festivo,no,moderado
Lunes,Noviembre,8,Laboral,no,alto
Martes,Noviembre,8,Laboral,no,alto
Miércoles,Noviembre,8,Laboral,no,alto
Jueves,Noviembre,8,Laboral,no,leve
Viernes,Noviembre,8,Laboral,no,leve
Sábado,Noviembre,8,Víspera,no,alto
Domingo,Noviembre,8,Festivo,no,alto
Lunes,Noviembre,9,Laboral,no,alto
Martes,Noviembre,9,Laboral,no,alto
Miércoles,Noviembre,9,Laboral,no,muy_alto
Jueves,Noviembre,9,Laboral,no,moderado
Viernes,Noviembre,9,Laboral,no,leve
Sábado,Noviembre,9,Víspera,no,muy_alto
Domingo,Noviembre,9,Festivo,no,muy_alto
Lunes,Noviembre,10,Laboral,no,alto
Martes,Noviembre,10,Laboral,no,alto
Miércoles,Noviembre,10,Laboral,no,alto
Jueves,Noviembre,10,Laboral,no,moderado
Viernes,Noviembre,10,Laboral,no,leve
Sábado,Noviembre,10,Víspera,no,alto
Domingo,Noviembre,10,Festivo,no,alto
Lunes,Noviembre,11,Laboral,no,alto
Martes,Noviembre,11,Laboral,no,alto
Miércoles,Noviembre,11,Laboral,no,alto
Jueves,Noviembre,11,Laboral,no,alto
Viernes,Noviembre,11,Laboral,no,moderado
Sábado,Noviembre,11,Víspera,no,alto
Domingo,Noviembre,11,Festivo,no,alto
Lunes,Noviembre,12,Laboral,no,alto
Martes,Noviembre,12,Laboral,no,alto
Miércoles,Noviembre,12,Laboral,no,alto
Jueves,Noviembre,12,Laboral,no,alto
Viernes,Noviembre,12,Laboral,no,moderado
Sábado,Noviembre,12,Víspera,no,alto
Domingo,Noviembre,12,Festivo,no,alto
Lunes,Noviembre,13,Laboral,no,alto
Martes,Noviembre,13,Laboral,no,moderado
Miércoles,Noviembre,13,Laboral,no,alto
Jueves,Noviembre,13,Laboral,no,alto
Viernes,Noviembre,13,Laboral,no,alto
Sábado,Noviembre,13,Víspera,no,alto
Domingo,Noviembre,13,Festivo,no,alto
Lunes,Noviembre,14,Laboral,no,alto
Martes,Noviembre,14,Laboral,no,alto
Miércoles,Noviembre,14,Laboral,no,muy_alto
Jueves,Noviembre,14,Laboral,no,alto
Viernes,Noviembre,14,Laboral,no,alto
Sábado,Noviembre,14,Víspera,no,muy_alto
Domingo,Noviembre,14,Festivo,no,muy_alto
Lunes,Noviembre,15,Laboral,no,alto
Martes,Noviembre,15,Laboral,no,alto
Miércoles,Noviembre,15,Laboral,no,alto
Jueves,Noviembre,15,Laboral,no,alto
Viernes,Noviembre,15,Laboral,no,moderado
Sábado,Noviembre,15,Víspera,no,muy_alto
Domingo,Noviembre,15,Festivo,no,muy_alto
Lunes,Noviembre,16,Laboral,no,alto
Martes,Noviembre,16,Laboral,no,alto
Miércoles,Noviembre,16,Laboral,no,alto
Jueves,Noviembre,16,Laboral,no,moderado
Viernes,Noviembre,16,Laboral,no,moderado
Sábado,Noviembre,16,Víspera,no,alto
Domingo,Noviembre,16,Festivo,no,muy_alto
Lunes,Noviembre,17,Laboral,no,alto
Martes,Noviembre,17,Laboral,no,alto
Miércoles,Noviembre,17,Laboral,no,alto
Jueves,Noviembre,17,Laboral,no,moderado
Viernes,Noviembre,17,Laboral,no,moderado
Sábado,Noviembre,17,Víspera,no,alto
Domingo,Noviembre,17,Festivo,no,alto
Lunes,Noviembre,18,Laboral,no,alto
Martes,Noviembre,18,Laboral,no,alto
Miércoles,Noviembre,18,Laboral,no,alto
Jueves,Noviembre,18,Laboral,no,alto
Viernes,Noviembre,18,Laboral,no,alto
Sábado,Noviembre,18,Víspera,no,alto
Domingo,Noviembre,18,Festivo,no,alto
Lunes,Noviembre,19,Laboral,no,alto
Martes,Noviembre,19,Laboral,no,alto
Miércoles,Noviembre,19,Laboral,no,alto
Jueves,Noviembre,19,Laboral,no,alto
Viernes,Noviembre,19,Laboral,no,moderado
Sábado,Noviembre,19,Víspera,no,alto
Domingo,Noviembre,19,Festivo,no,alto
Lunes,Noviembre,20,Laboral,no,alto
Martes,Noviembre,20,Laboral,no,alto
Miércoles,Noviembre,20,Laboral,no,alto
Jueves,Noviembre,20,Laboral,no,alto
Viernes,Noviembre,20,Laboral,no,alto
Sábado,Noviembre,20,Víspera,no,alto
Domingo,Noviembre,20,Festivo,no,alto
Lunes,Noviembre,21,Laboral,no,alto
Martes,Noviembre,21,Laboral,no,alto
Miércoles,Noviembre,21,Laboral,no,alto
Jueves,Noviembre,21,Laboral,no,alto
Viernes,Noviembre,21,Laboral,no,alto
Sábado,Noviembre,21,Víspera,no,alto
Domingo,Noviembre,21,Festivo,no,alto
Lunes,Noviembre,22,Laboral,no,moderado
Martes,Noviembre,22,Laboral,no,moderado
Miércoles,Noviembre,22,Laboral,no,alto
Jueves,Noviembre,22,Laboral,no,alto
Viernes,Noviembre,22,Laboral,no,moderado
Sábado,Noviembre,22,Víspera,no,moderado
Domingo,Noviembre,22,Festivo,no,moderado
Lunes,Noviembre,23,Laboral,no,leve
Martes,Noviembre,23,Laboral,no,leve
Miércoles,Noviembre,23,Laboral,no,moderado
Jueves,Noviembre,23,Laboral,no,moderado
Viernes,Noviembre,23,Laboral,no,leve
Sábado,Noviembre,23,Víspera,no,leve
Domingo,Noviembre,23,Festivo,no,leve
Lunes,Noviembre,24,Laboral,no,leve
Martes,Noviembre,24,Laboral,no,leve
Miércoles,Noviembre,24,Laboral,no,leve
Jueves,Noviembre,24,Laboral,no,leve
Viernes,Noviembre,24,Laboral,no,leve
Sábado,Noviembre,24,Víspera,no,leve
Domingo,Noviembre,24,Festivo,no,leve
Lunes,Noviembre,1,Laboral,no,leve
Martes,Noviembre,1,Laboral,no,leve
Miércoles,Noviembre,1,Laboral,no,leve
Jueves,Noviembre,1,Laboral,no,leve
Viernes,Noviembre,1,Laboral,no,leve
Sábado,Noviembre,1,Víspera,no,leve
Domingo,Noviembre,1,Festivo,no,leve
Lunes,Noviembre,2,Laboral,no,leve
Martes,Noviembre,2,Laboral,no,leve
Miércoles,Noviembre,2,Laboral,no,leve
Jueves,Noviembre,2,Laboral,no,leve
Viernes,Noviembre,2,Laboral,no,leve
Sábado,Noviembre,2,Víspera,no,leve
Domingo,Noviembre,2,Festivo,no,leve
Lunes,Noviembre,3,Laboral,no,leve
Martes,Noviembre,3,Laboral,no,leve
Miércoles,Noviembre,3,Laboral,no,leve
Jueves,Noviembre,3,Laboral,no,leve
Viernes,Noviembre,3,Laboral,no,leve
Sábado,Noviembre,3,Víspera,no,leve
Domingo,Noviembre,3,Festivo,no,leve
Lunes,Noviembre,4,Laboral,no,leve
Martes,Noviembre,4,Laboral,no,leve
Miércoles,Noviembre,4,Laboral,no,leve
Jueves,Noviembre,4,Laboral,no,leve
Viernes,Noviembre,4,Laboral,no,leve
Sábado,Noviembre,4,Víspera,no,leve
Domingo,Noviembre,4,Festivo,no,leve
Lunes,Noviembre,5,Laboral,no,leve
Martes,Noviembre,5,Laboral,no,leve
Miércoles,Noviembre,5,Laboral,no,leve
Jueves,Noviembre,5,Laboral,no,leve
Viernes,Noviembre,5,Laboral,no,leve
Sábado,Noviembre,5,Víspera,no,leve
Domingo,Noviembre,5,Festivo,no,leve
Lunes,Noviembre,6,Laboral,no,leve
Martes,Noviembre,6,Laboral,no,leve
Miércoles,Noviembre,6,Laboral,no,leve
Jueves,Noviembre,6,Laboral,no,leve
Viernes,Noviembre,6,Laboral,no,leve
Sábado,Noviembre,6,Víspera,no,leve
Domingo,Noviembre,6,Festivo,no,leve
Lunes,Noviembre,7,Laboral,no,moderado
Martes,Noviembre,7,Laboral,no,moderado
Miércoles,Noviembre,7,Laboral,no,moderado
Jueves,Noviembre,7,Laboral,no,leve
Viernes,Noviembre,7,Laboral,no,leve
Sábado,Noviembre,7,Víspera,no,moderado
Domingo,Noviembre,7,Festivo,no,moderado
Lunes,Noviembre,8,Laboral,no,alto
Martes,Noviembre,8,Laboral,no,alto
Miércoles,Noviembre,8,Laboral,no,muy_alto
Jueves,Noviembre,8,Laboral,no,leve
Viernes,Noviembre,8,Laboral,no,leve
Sábado,Noviembre,8,Víspera,no,alto
Domingo,Noviembre,8,Festivo,no,alto
Lunes,Noviembre,9,Laboral,no,muy_alto
Martes,Noviembre,9,Laboral,no,muy_alto
Miércoles,Noviembre,9,Laboral,no,muy_alto
Jueves,Noviembre,9,Laboral,no,moderado
Viernes,Noviembre,9,Laboral,no,leve
Sábado,Noviembre,9,Víspera,no,alto
Domingo,Noviembre,9,Festivo,no,muy_alto
Lunes,Noviembre,10,Laboral,no,alto
Martes,Noviembre,10,Laboral,no,alto
Miércoles,Noviembre,10,Laboral,no,alto
Jueves,Noviembre,10,Laboral,no,moderado
Viernes,Noviembre,10,Laboral,no,leve
Sábado,Noviembre,10,Víspera,no,alto
Domingo,Noviembre,10,Festivo,no,alto
Lunes,Noviembre,11,Laboral,no,alto
Martes,Noviembre,11,Laboral,no,alto
Miércoles,Noviembre,11,Laboral,no,alto
Jueves,Noviembre,11,Laboral,no,alto
Viernes,Noviembre,11,Laboral,no,moderado
Sábado,Noviembre,11,Víspera,no,alto
Domingo,Noviembre,11,Festivo,no,alto
Lunes,Noviembre,12,Laboral,no,alto
Martes,Noviembre,12,Laboral,no,alto
Miércoles,Noviembre,12,Laboral,no,alto
Jueves,Noviembre,12,Laboral,no,alto
Viernes,Noviembre,12,Laboral,no,moderado
Sábado,Noviembre,12,Víspera,no,alto
Domingo,Noviembre,12,Festivo,no,alto
Lunes,Noviembre,13,Laboral,no,alto
Martes,Noviembre,13,Laboral,no,alto
Miércoles,Noviembre,13,Laboral,no,alto
Jueves,Noviembre,13,Laboral,no,alto
Viernes,Noviembre,13,Laboral,no,alto
