@relation ./DatosEnPDF/16_01-04_01-10.pdf

@attribute dia {Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo}
@attribute mes {Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre}
@attribute hora numeric
@attribute tipo {Laboral,Festivo,Víspera}
@attribute lluvia {si, no}
@attribute cantidad numeric

@data
Jueves,Octubre,19,Laboral,si,6717
Viernes,Octubre,19,Laboral,si,6429
Sábado,Octubre,19,Víspera,no,7757
Domingo,Octubre,19,Festivo,no,7699
Lunes,Octubre,20,Laboral,no,6262
Martes,Octubre,20,Laboral,no,5257
Miércoles,Octubre,20,Festivo,si,6333
Jueves,Octubre,20,Laboral,si,6838
Viernes,Octubre,20,Laboral,si,5889
Sábado,Octubre,20,Víspera,no,7344
Domingo,Octubre,20,Festivo,no,7477
Lunes,Octubre,21,Laboral,no,6237
Martes,Octubre,21,Laboral,no,5576
Miércoles,Octubre,21,Festivo,si,5946
Jueves,Octubre,21,Laboral,si,6000
Viernes,Octubre,21,Laboral,si,5649
Sábado,Octubre,21,Víspera,no,6180
Domingo,Octubre,21,Festivo,no,6747
Lunes,Octubre,22,Laboral,no,5164
Martes,Octubre,22,Laboral,no,4050
Miércoles,Octubre,22,Festivo,si,4053
Jueves,Octubre,22,Laboral,si,4268
Viernes,Octubre,22,Laboral,si,4087
Sábado,Octubre,22,Víspera,no,4203
Domingo,Octubre,22,Festivo,no,5025
Lunes,Octubre,23,Laboral,no,3546
Martes,Octubre,23,Laboral,no,2469
Miércoles,Octubre,23,Festivo,si,2506
Jueves,Octubre,23,Laboral,si,2825
Viernes,Octubre,23,Laboral,si,2651
Sábado,Octubre,23,Víspera,no,2654
Domingo,Octubre,23,Festivo,no,3408
Lunes,Octubre,24,Laboral,no,2320
Martes,Octubre,24,Laboral,no,1388
Miércoles,Octubre,24,Festivo,si,1262
Jueves,Octubre,24,Laboral,si,1474
Viernes,Octubre,24,Laboral,si,1531
Sábado,Octubre,24,Víspera,no,1533
Domingo,Octubre,24,Festivo,no,2379
Lunes,Octubre,1,Laboral,no,1575
Martes,Octubre,1,Laboral,no,2080
Miércoles,Octubre,1,Laboral,no,562
Jueves,Octubre,1,Laboral,no,575
Viernes,Octubre,1,Laboral,no,608
Sábado,Octubre,1,Víspera,si,716
Domingo,Octubre,1,Festivo,si,849
Lunes,Octubre,2,Laboral,no,1085
Martes,Octubre,2,Laboral,no,1227
Miércoles,Octubre,2,Laboral,no,340
Jueves,Octubre,2,Laboral,no,296
Viernes,Octubre,2,Laboral,no,333
Sábado,Octubre,2,Víspera,si,396
Domingo,Octubre,2,Festivo,si,451
Lunes,Octubre,3,Laboral,no,639
Martes,Octubre,3,Laboral,no,872
Miércoles,Octubre,3,Laboral,no,225
Jueves,Octubre,3,Laboral,no,211
Viernes,Octubre,3,Laboral,no,189
Sábado,Octubre,3,Víspera,si,218
Domingo,Octubre,3,Festivo,si,242
Lunes,Octubre,4,Laboral,no,434
Martes,Octubre,4,Laboral,no,634
Miércoles,Octubre,4,Laboral,no,187
Jueves,Octubre,4,Laboral,no,193
Viernes,Octubre,4,Laboral,no,187
Sábado,Octubre,4,Víspera,si,216
Domingo,Octubre,4,Festivo,si,226
Lunes,Octubre,5,Laboral,no,457
Martes,Octubre,5,Laboral,no,594
Miércoles,Octubre,5,Laboral,no,329
Jueves,Octubre,5,Laboral,no,369
Viernes,Octubre,5,Laboral,no,360
Sábado,Octubre,5,Víspera,si,324
Domingo,Octubre,5,Festivo,si,394
Lunes,Octubre,6,Laboral,no,863
Martes,Octubre,6,Laboral,no,839
Miércoles,Octubre,6,Laboral,no,1211
Jueves,Octubre,6,Laboral,no,1191
Viernes,Octubre,6,Laboral,no,1274
Sábado,Octubre,6,Víspera,si,1166
Domingo,Octubre,6,Festivo,si,1325
Lunes,Octubre,7,Laboral,no,1248
Martes,Octubre,7,Laboral,no,1031
Miércoles,Octubre,7,Laboral,no,4442
Jueves,Octubre,7,Laboral,no,4442
Viernes,Octubre,7,Laboral,no,4382
Sábado,Octubre,7,Víspera,si,4368
Domingo,Octubre,7,Festivo,si,4331
Lunes,Octubre,8,Laboral,no,1908
Martes,Octubre,8,Laboral,no,1081
Miércoles,Octubre,8,Laboral,no,7723
Jueves,Octubre,8,Laboral,no,7792
Viernes,Octubre,8,Laboral,no,7677
Sábado,Octubre,8,Víspera,si,7760
Domingo,Octubre,8,Festivo,si,7967
Lunes,Octubre,9,Laboral,no,3259
Martes,Octubre,9,Laboral,no,1590
Miércoles,Octubre,9,Laboral,no,8273
Jueves,Octubre,9,Laboral,no,8655
Viernes,Octubre,9,Laboral,no,8370
Sábado,Octubre,9,Víspera,si,8510
Domingo,Octubre,9,Festivo,si,8303
Lunes,Octubre,10,Laboral,no,4275
Martes,Octubre,10,Laboral,no,2246
Miércoles,Octubre,10,Laboral,no,6905
Jueves,Octubre,10,Laboral,no,6798
Viernes,Octubre,10,Laboral,no,7034
Sábado,Octubre,10,Víspera,si,6833
Domingo,Octubre,10,Festivo,si,6718
Lunes,Octubre,11,Laboral,no,5027
Martes,Octubre,11,Laboral,no,3298
Miércoles,Octubre,11,Laboral,no,6315
Jueves,Octubre,11,Laboral,no,6367
Viernes,Octubre,11,Laboral,no,6413
Sábado,Octubre,11,Víspera,si,6068
Domingo,Octubre,11,Festivo,si,6238
Lunes,Octubre,12,Laboral,no,5963
Martes,Octubre,12,Laboral,no,4336
Miércoles,Octubre,12,Laboral,no,6758
Jueves,Octubre,12,Laboral,no,6480
Viernes,Octubre,12,Laboral,no,6573
Sábado,Octubre,12,Víspera,si,6390
Domingo,Octubre,12,Festivo,si,6463
Lunes,Octubre,13,Laboral,no,6300
Martes,Octubre,13,Laboral,no,5013
Miércoles,Octubre,13,Laboral,no,6795
Jueves,Octubre,13,Laboral,no,6634
Viernes,Octubre,13,Laboral,no,6710
Sábado,Octubre,13,Víspera,si,6747
Domingo,Octubre,13,Festivo,si,7241
Lunes,Octubre,14,Laboral,no,6774
Martes,Octubre,14,Laboral,no,5829
Miércoles,Octubre,14,Laboral,no,7922
Jueves,Octubre,14,Laboral,no,8425
Viernes,Octubre,14,Laboral,no,8200
Sábado,Octubre,14,Víspera,si,8412
Domingo,Octubre,14,Festivo,si,8855
Lunes,Octubre,15,Laboral,no,6225
Martes,Octubre,15,Laboral,no,4892
Miércoles,Octubre,15,Laboral,no,8353
Jueves,Octubre,15,Laboral,no,8721
Viernes,Octubre,15,Laboral,no,8439
Sábado,Octubre,15,Víspera,si,8526
Domingo,Octubre,15,Festivo,si,7833
Lunes,Octubre,16,Laboral,no,4537
Martes,Octubre,16,Laboral,no,3911
Miércoles,Octubre,16,Laboral,no,7248
Jueves,Octubre,16,Laboral,no,8083
Viernes,Octubre,16,Laboral,no,5212
Sábado,Octubre,16,Víspera,si,7194
Domingo,Octubre,16,Festivo,si,7267
Lunes,Octubre,17,Laboral,no,4636
Martes,Octubre,17,Laboral,no,4471
Miércoles,Octubre,17,Laboral,no,6711
Jueves,Octubre,17,Laboral,no,7159
Viernes,Octubre,17,Laboral,no,6750
Sábado,Octubre,17,Víspera,si,7004
Domingo,Octubre,17,Festivo,si,7127
Lunes,Octubre,18,Laboral,no,5306
Martes,Octubre,18,Laboral,no,4949
Miércoles,Octubre,18,Laboral,no,7413
Jueves,Octubre,18,Laboral,no,7591
Viernes,Octubre,18,Laboral,no,7834
Sábado,Octubre,18,Víspera,si,7261
Domingo,Octubre,18,Festivo,si,7396
Lunes,Octubre,19,Laboral,no,5192
Martes,Octubre,19,Laboral,no,4614
Miércoles,Octubre,19,Laboral,no,7394
Jueves,Octubre,19,Laboral,no,6420
Viernes,Octubre,19,Laboral,no,5871
Sábado,Octubre,19,Víspera,si,5663
Domingo,Octubre,19,Festivo,si,7015
Lunes,Octubre,20,Laboral,no,5834
Martes,Octubre,20,Laboral,no,5545
Miércoles,Octubre,20,Laboral,no,6932
Jueves,Octubre,20,Laboral,no,5611
Viernes,Octubre,20,Laboral,no,5316
Sábado,Octubre,20,Víspera,si,5998
Domingo,Octubre,20,Festivo,si,7450
Lunes,Octubre,21,Laboral,no,6313
Martes,Octubre,21,Laboral,no,5162
Miércoles,Octubre,21,Laboral,no,5765
Jueves,Octubre,21,Laboral,no,6143
Viernes,Octubre,21,Laboral,no,6394
Sábado,Octubre,21,Víspera,si,6654
Domingo,Octubre,21,Festivo,si,7045
Lunes,Octubre,22,Laboral,no,5069
Martes,Octubre,22,Laboral,no,3666
Miércoles,Octubre,22,Laboral,no,3780
Jueves,Octubre,22,Laboral,no,4020
Viernes,Octubre,22,Laboral,no,3947
Sábado,Octubre,22,Víspera,si,4021
Domingo,Octubre,22,Festivo,si,5095
Lunes,Octubre,23,Laboral,no,3473
Martes,Octubre,23,Laboral,no,2361
Miércoles,Octubre,23,Laboral,no,2394
Jueves,Octubre,23,Laboral,no,2511
Viernes,Octubre,23,Laboral,no,2830
Sábado,Octubre,23,Víspera,si,2708
Domingo,Octubre,23,Festivo,si,3182
Lunes,Octubre,24,Laboral,no,2727
Martes,Octubre,24,Laboral,no,1218
Miércoles,Octubre,24,Laboral,no,1272
Jueves,Octubre,24,Laboral,no,1216
Viernes,Octubre,24,Laboral,no,1527
Sábado,Octubre,24,Víspera,si,2333
Domingo,Octubre,24,Festivo,si,2148
Lunes,Octubre,1,Laboral,si,1560
Martes,Octubre,1,Laboral,si,2043
Miércoles,Octubre,1,Laboral,si,740
Jueves,Octubre,1,Laboral,no,586
Viernes,Octubre,1,Laboral,no,615
Sábado,Octubre,1,Víspera,no,744
Domingo,Octubre,1,Festivo,no,801
Lunes,Octubre,2,Laboral,si,956
Martes,Octubre,2,Laboral,si,1201
Miércoles,Octubre,2,Laboral,si,343
Jueves,Octubre,2,Laboral,no,300
Viernes,Octubre,2,Laboral,no,322
Sábado,Octubre,2,Víspera,no,409
Domingo,Octubre,2,Festivo,no,491
Lunes,Octubre,3,Laboral,si,589
Martes,Octubre,3,Laboral,si,802
Miércoles,Octubre,3,Laboral,si,226
Jueves,Octubre,3,Laboral,no,222
Viernes,Octubre,3,Laboral,no,230
Sábado,Octubre,3,Víspera,no,217
Domingo,Octubre,3,Festivo,no,267
Lunes,Octubre,4,Laboral,si,382
Martes,Octubre,4,Laboral,si,604
Miércoles,Octubre,4,Laboral,si,186
Jueves,Octubre,4,Laboral,no,238
Viernes,Octubre,4,Laboral,no,200
Sábado,Octubre,4,Víspera,no,221
Domingo,Octubre,4,Festivo,no,271
Lunes,Octubre,5,Laboral,si,424
Martes,Octubre,5,Laboral,si,617
Miércoles,Octubre,5,Laboral,si,321
Jueves,Octubre,5,Laboral,no,384
Viernes,Octubre,5,Laboral,no,356
Sábado,Octubre,5,Víspera,no,366
Domingo,Octubre,5,Festivo,no,412
Lunes,Octubre,6,Laboral,si,824
Martes,Octubre,6,Laboral,si,900
Miércoles,Octubre,6,Laboral,si,1222
Jueves,Octubre,6,Laboral,no,1289
Viernes,Octubre,6,Laboral,no,1215
Sábado,Octubre,6,Víspera,no,1318
Domingo,Octubre,6,Festivo,no,1323
Lunes,Octubre,7,Laboral,si,1192
Martes,Octubre,7,Laboral,si,1012
Miércoles,Octubre,7,Laboral,si,4501
Jueves,Octubre,7,Laboral,no,4395
Viernes,Octubre,7,Laboral,no,4422
Sábado,Octubre,7,Víspera,no,4419
Domingo,Octubre,7,Festivo,no,4331
Lunes,Octubre,8,Laboral,si,2004
Martes,Octubre,8,Laboral,si,1062
Miércoles,Octubre,8,Laboral,si,7718
Jueves,Octubre,8,Laboral,no,7767
Viernes,Octubre,8,Laboral,no,7808
Sábado,Octubre,8,Víspera,no,7813
Domingo,Octubre,8,Festivo,no,7695
Lunes,Octubre,9,Laboral,si,3154
Martes,Octubre,9,Laboral,si,1526
Miércoles,Octubre,9,Laboral,si,7072
Jueves,Octubre,9,Laboral,no,8291
Viernes,Octubre,9,Laboral,no,8512
Sábado,Octubre,9,Víspera,no,8723
Domingo,Octubre,9,Festivo,no,8536
Lunes,Octubre,10,Laboral,si,4314
Martes,Octubre,10,Laboral,si,2386
Miércoles,Octubre,10,Laboral,si,6829
Jueves,Octubre,10,Laboral,no,7095
Viernes,Octubre,10,Laboral,no,6769
Sábado,Octubre,10,Víspera,no,6883
Domingo,Octubre,10,Festivo,no,6771
Lunes,Octubre,11,Laboral,si,5158
Martes,Octubre,11,Laboral,si,3613
Miércoles,Octubre,11,Laboral,si,6770
Jueves,Octubre,11,Laboral,no,6281
Viernes,Octubre,11,Laboral,no,6242
Sábado,Octubre,11,Víspera,no,6286
Domingo,Octubre,11,Festivo,no,6436
Lunes,Octubre,12,Laboral,si,6207
Martes,Octubre,12,Laboral,si,4502
Miércoles,Octubre,12,Laboral,si,6536
Jueves,Octubre,12,Laboral,no,6354
Viernes,Octubre,12,Laboral,no,6492
Sábado,Octubre,12,Víspera,no,6666
Domingo,Octubre,12,Festivo,no,6865
Lunes,Octubre,13,Laboral,si,6326
Martes,Octubre,13,Laboral,si,5086
Miércoles,Octubre,13,Laboral,si,6618
Jueves,Octubre,13,Laboral,no,6545
Viernes,Octubre,13,Laboral,no,6926
Sábado,Octubre,13,Víspera,no,7150
Domingo,Octubre,13,Festivo,no,7406
Lunes,Octubre,14,Laboral,si,7059
Martes,Octubre,14,Laboral,si,5653
Miércoles,Octubre,14,Laboral,si,8068
Jueves,Octubre,14,Laboral,no,8271
Viernes,Octubre,14,Laboral,no,8452
Sábado,Octubre,14,Víspera,no,8440
Domingo,Octubre,14,Festivo,no,8791
Lunes,Octubre,15,Laboral,si,6236
Martes,Octubre,15,Laboral,si,4800
Miércoles,Octubre,15,Laboral,si,8599
Jueves,Octubre,15,Laboral,no,8824
Viernes,Octubre,15,Laboral,no,8416
Sábado,Octubre,15,Víspera,no,8954
Domingo,Octubre,15,Festivo,no,9007
Lunes,Octubre,16,Laboral,si,4612
Martes,Octubre,16,Laboral,si,3517
Miércoles,Octubre,16,Laboral,si,8245
Jueves,Octubre,16,Laboral,no,7304
Viernes,Octubre,16,Laboral,no,7568
Sábado,Octubre,16,Víspera,no,7649
Domingo,Octubre,16,Festivo,no,7372
Lunes,Octubre,17,Laboral,si,4826
Martes,Octubre,17,Laboral,si,3891
Miércoles,Octubre,17,Laboral,si,7526
Jueves,Octubre,17,Laboral,no,6905
Viernes,Octubre,17,Laboral,no,6980
Sábado,Octubre,17,Víspera,no,7494
Domingo,Octubre,17,Festivo,no,7185
Lunes,Octubre,18,Laboral,si,5399
Martes,Octubre,18,Laboral,si,5247
Miércoles,Octubre,18,Laboral,si,7635
Jueves,Octubre,18,Laboral,no,7152
Viernes,Octubre,18,Laboral,no,7378
Sábado,Octubre,18,Víspera,no,7558
Domingo,Octubre,18,Festivo,no,7265
Lunes,Octubre,19,Laboral,si,5792
Martes,Octubre,19,Laboral,si,4546
Miércoles,Octubre,19,Laboral,si,7526
Jueves,Octubre,19,Laboral,no,5627
Viernes,Octubre,19,Laboral,no,6118
Sábado,Octubre,19,Víspera,no,6720
Domingo,Octubre,19,Festivo,no,6358
Lunes,Octubre,20,Laboral,si,6160
Martes,Octubre,20,Laboral,si,6093
Miércoles,Octubre,20,Laboral,si,6832
Jueves,Octubre,20,Laboral,no,5687
Viernes,Octubre,20,Laboral,no,6830
Sábado,Octubre,20,Víspera,no,7360
Domingo,Octubre,20,Festivo,no,7735
Lunes,Octubre,21,Laboral,si,5681
Martes,Octubre,21,Laboral,si,5466
Miércoles,Octubre,21,Laboral,si,5989
Jueves,Octubre,21,Laboral,no,6078
Viernes,Octubre,21,Laboral,no,6125
Sábado,Octubre,21,Víspera,no,6535
Domingo,Octubre,21,Festivo,no,7208
Lunes,Octubre,22,Laboral,si,4797
Martes,Octubre,22,Laboral,si,3693
Miércoles,Octubre,22,Laboral,si,3743
Jueves,Octubre,22,Laboral,no,3806
Viernes,Octubre,22,Laboral,no,3979
Sábado,Octubre,22,Víspera,no,4274
Domingo,Octubre,22,Festivo,no,5338
Lunes,Octubre,23,Laboral,si,3336
Martes,Octubre,23,Laboral,si,2183
Miércoles,Octubre,23,Laboral,si,2492
Jueves,Octubre,23,Laboral,no,2531
Viernes,Octubre,23,Laboral,no,2680
Sábado,Octubre,23,Víspera,no,2852
Domingo,Octubre,23,Festivo,no,3626
Lunes,Octubre,24,Laboral,si,2550
Martes,Octubre,24,Laboral,si,1190
Miércoles,Octubre,24,Laboral,si,1136
Jueves,Octubre,24,Laboral,no,1168
Viernes,Octubre,24,Laboral,no,1400
Sábado,Octubre,24,Víspera,no,1691
Domingo,Octubre,24,Festivo,no,2431
Lunes,Octubre,1,Laboral,no,594
Martes,Noviembre,1,Festivo,no,884
Miércoles,Noviembre,1,Laboral,si,1018
Jueves,Noviembre,1,Laboral,si,1748
Viernes,Noviembre,1,Laboral,si,2004
Sábado,Noviembre,1,Víspera,si,794
Domingo,Noviembre,1,Festivo,no,699
Lunes,Octubre,2,Laboral,no,260
Martes,Noviembre,2,Festivo,no,548
Miércoles,Noviembre,2,Laboral,si,597
Jueves,Noviembre,2,Laboral,si,1137
Viernes,Noviembre,2,Laboral,si,1262
Sábado,Noviembre,2,Víspera,si,439
Domingo,Noviembre,2,Festivo,no,423
Lunes,Octubre,3,Laboral,no,209
Martes,Noviembre,3,Festivo,no,291
Miércoles,Noviembre,3,Laboral,si,324
Jueves,Noviembre,3,Laboral,si,761
Viernes,Noviembre,3,Laboral,si,870
Sábado,Noviembre,3,Víspera,si,282
Domingo,Noviembre,3,Festivo,no,259
Lunes,Octubre,4,Laboral,no,205
Martes,Noviembre,4,Festivo,no,243
Miércoles,Noviembre,4,Laboral,si,269
Jueves,Noviembre,4,Laboral,si,502
Viernes,Noviembre,4,Laboral,si,667
Sábado,Noviembre,4,Víspera,si,223
Domingo,Noviembre,4,Festivo,no,238
Lunes,Octubre,5,Laboral,no,343
Martes,Noviembre,5,Festivo,no,436
Miércoles,Noviembre,5,Laboral,si,447
Jueves,Noviembre,5,Laboral,si,478
Viernes,Noviembre,5,Laboral,si,589
Sábado,Noviembre,5,Víspera,si,356
Domingo,Noviembre,5,Festivo,no,430
Lunes,Octubre,6,Laboral,no,1196
Martes,Noviembre,6,Festivo,no,1382
Miércoles,Noviembre,6,Laboral,si,1297
Jueves,Noviembre,6,Laboral,si,876
Viernes,Noviembre,6,Laboral,si,831
Sábado,Noviembre,6,Víspera,si,1382
Domingo,Noviembre,6,Festivo,no,1304
Lunes,Octubre,7,Laboral,no,4403
Martes,Noviembre,7,Festivo,no,4051
Miércoles,Noviembre,7,Laboral,si,3613
Jueves,Noviembre,7,Laboral,si,1276
Viernes,Noviembre,7,Laboral,si,1072
Sábado,Noviembre,7,Víspera,si,4209
Domingo,Noviembre,7,Festivo,no,4041
Lunes,Octubre,8,Laboral,no,7786
Martes,Noviembre,8,Festivo,no,7152
Miércoles,Noviembre,8,Laboral,si,6807
Jueves,Noviembre,8,Laboral,si,1968
Viernes,Noviembre,8,Laboral,si,1270
Sábado,Noviembre,8,Víspera,si,7156
Domingo,Noviembre,8,Festivo,no,7327
Lunes,Octubre,9,Laboral,no,7872
Martes,Noviembre,9,Festivo,no,7195
Miércoles,Noviembre,9,Laboral,si,7142
Jueves,Noviembre,9,Laboral,si,3056
Viernes,Noviembre,9,Laboral,si,1708
Sábado,Noviembre,9,Víspera,si,7050
Domingo,Noviembre,9,Festivo,no,7252
Lunes,Octubre,10,Laboral,no,7017
Martes,Noviembre,10,Festivo,no,6367
Miércoles,Noviembre,10,Laboral,si,6810
Jueves,Noviembre,10,Laboral,si,4085
Viernes,Noviembre,10,Laboral,si,2415
Sábado,Noviembre,10,Víspera,si,6204
Domingo,Noviembre,10,Festivo,no,6318
Lunes,Octubre,11,Laboral,no,6812
Martes,Noviembre,11,Festivo,no,6158
Miércoles,Noviembre,11,Laboral,si,6242
Jueves,Noviembre,11,Laboral,si,5039
Viernes,Noviembre,11,Laboral,si,3615
Sábado,Noviembre,11,Víspera,si,6300
Domingo,Noviembre,11,Festivo,no,6409
Lunes,Octubre,12,Laboral,no,5800
Martes,Noviembre,12,Festivo,no,6822
Miércoles,Noviembre,12,Laboral,si,7014
Jueves,Noviembre,12,Laboral,si,6035
Viernes,Noviembre,12,Laboral,si,5242
Sábado,Noviembre,12,Víspera,si,6804
Domingo,Noviembre,12,Festivo,no,6698
Lunes,Octubre,13,Laboral,no,5781
Martes,Noviembre,13,Festivo,no,6981
Miércoles,Noviembre,13,Laboral,si,7296
Jueves,Noviembre,13,Laboral,si,6317
Viernes,Noviembre,13,Laboral,si,5412
Sábado,Noviembre,13,Víspera,si,7094
Domingo,Noviembre,13,Festivo,no,7003
Lunes,Octubre,14,Laboral,no,6377
Martes,Noviembre,14,Festivo,no,7894
Miércoles,Noviembre,14,Laboral,si,8289
Jueves,Noviembre,14,Laboral,si,6729
Viernes,Noviembre,14,Laboral,si,5484
Sábado,Noviembre,14,Víspera,si,7789
Domingo,Noviembre,14,Festivo,no,7888
Lunes,Octubre,15,Laboral,no,7374
Martes,Noviembre,15,Festivo,no,7747
Miércoles,Noviembre,15,Laboral,si,7770
Jueves,Noviembre,15,Laboral,si,5767
Viernes,Noviembre,15,Laboral,si,4770
Sábado,Noviembre,15,Víspera,si,7584
Domingo,Noviembre,15,Festivo,no,7827
Lunes,Octubre,16,Laboral,no,8068
Martes,Noviembre,16,Festivo,no,7344
Miércoles,Noviembre,16,Laboral,si,7467
Jueves,Noviembre,16,Laboral,si,4205
Viernes,Noviembre,16,Laboral,si,3766
Sábado,Noviembre,16,Víspera,si,7032
Domingo,Noviembre,16,Festivo,no,7032
Lunes,Octubre,17,Laboral,no,8100
Martes,Noviembre,17,Festivo,no,7172
Miércoles,Noviembre,17,Laboral,si,6689
Jueves,Noviembre,17,Laboral,si,4470
Viernes,Noviembre,17,Laboral,si,4021
Sábado,Noviembre,17,Víspera,si,6869
Domingo,Noviembre,17,Festivo,no,7282
Lunes,Octubre,18,Laboral,no,8786
Martes,Noviembre,18,Festivo,no,7168
Miércoles,Noviembre,18,Laboral,si,7009
Jueves,Noviembre,18,Laboral,si,5047
Viernes,Noviembre,18,Laboral,si,5097
Sábado,Noviembre,18,Víspera,si,7030
Domingo,Noviembre,18,Festivo,no,6928
Lunes,Octubre,19,Laboral,no,8120
Martes,Noviembre,19,Festivo,no,7237
Miércoles,Noviembre,19,Laboral,si,6086
Jueves,Noviembre,19,Laboral,si,4815
Viernes,Noviembre,19,Laboral,si,5136
Sábado,Noviembre,19,Víspera,si,7236
Domingo,Noviembre,19,Festivo,no,5951
Lunes,Octubre,20,Laboral,no,7100
Martes,Noviembre,20,Festivo,no,7056
Miércoles,Noviembre,20,Laboral,si,6194
Jueves,Noviembre,20,Laboral,si,4652
Viernes,Noviembre,20,Laboral,si,5919
Sábado,Noviembre,20,Víspera,si,7149
Domingo,Noviembre,20,Festivo,no,4231
Lunes,Octubre,21,Laboral,no,6214
Martes,Noviembre,21,Festivo,no,6179
Miércoles,Noviembre,21,Laboral,si,7127
Jueves,Noviembre,21,Laboral,si,5971
Viernes,Noviembre,21,Laboral,si,5342
Sábado,Noviembre,21,Víspera,si,6040
Domingo,Noviembre,21,Festivo,no,6566
Lunes,Octubre,22,Laboral,no,4580
Martes,Noviembre,22,Festivo,no,4664
Miércoles,Noviembre,22,Laboral,si,5444
Jueves,Noviembre,22,Laboral,si,5551
Viernes,Noviembre,22,Laboral,si,4319
Sábado,Noviembre,22,Víspera,si,4017
Domingo,Noviembre,22,Festivo,no,4693
Lunes,Octubre,23,Laboral,no,3156
Martes,Noviembre,23,Festivo,no,3003
Miércoles,Noviembre,23,Laboral,si,3721
Jueves,Noviembre,23,Laboral,si,3774
Viernes,Noviembre,23,Laboral,si,2533
Sábado,Noviembre,23,Víspera,si,2643
Domingo,Noviembre,23,Festivo,no,2986
Lunes,Octubre,24,Laboral,no,2109
Martes,Noviembre,24,Festivo,no,1874
Miércoles,Noviembre,24,Laboral,si,2455
Jueves,Noviembre,24,Laboral,si,2430
Viernes,Noviembre,24,Laboral,si,1600
Sábado,Noviembre,24,Víspera,si,1402
Domingo,Noviembre,24,Festivo,no,1513
Lunes,Noviembre,1,Laboral,si,756
Martes,Noviembre,1,Laboral,si,893
Miércoles,Noviembre,1,Laboral,si,923
Jueves,Noviembre,1,Laboral,no,1694
Viernes,Noviembre,1,Laboral,si,1953
Sábado,Noviembre,1,Víspera,si,742
Domingo,Noviembre,1,Festivo,si,610
Lunes,Noviembre,2,Laboral,si,422
Martes,Noviembre,2,Laboral,si,457
Miércoles,Noviembre,2,Laboral,si,555
Jueves,Noviembre,2,Laboral,no,1033
Viernes,Noviembre,2,Laboral,si,1220
Sábado,Noviembre,2,Víspera,si,385
Domingo,Noviembre,2,Festivo,si,399
Lunes,Noviembre,3,Laboral,si,286
Martes,Noviembre,3,Laboral,si,243
Miércoles,Noviembre,3,Laboral,si,308
Jueves,Noviembre,3,Laboral,no,693
Viernes,Noviembre,3,Laboral,si,848
Sábado,Noviembre,3,Víspera,si,264
Domingo,Noviembre,3,Festivo,si,227
Lunes,Noviembre,4,Laboral,si,237
Martes,Noviembre,4,Laboral,si,243
Miércoles,Noviembre,4,Laboral,si,257
Jueves,Noviembre,4,Laboral,no,468
Viernes,Noviembre,4,Laboral,si,551
Sábado,Noviembre,4,Víspera,si,215
Domingo,Noviembre,4,Festivo,si,246
Lunes,Noviembre,5,Laboral,si,445
Martes,Noviembre,5,Laboral,si,400
Miércoles,Noviembre,5,Laboral,si,428
Jueves,Noviembre,5,Laboral,no,442
Viernes,Noviembre,5,Laboral,si,545
Sábado,Noviembre,5,Víspera,si,354
Domingo,Noviembre,5,Festivo,si,386
Lunes,Noviembre,6,Laboral,si,1444
Martes,Noviembre,6,Laboral,si,1329
Miércoles,Noviembre,6,Laboral,si,1305
Jueves,Noviembre,6,Laboral,no,854
Viernes,Noviembre,6,Laboral,si,790
Sábado,Noviembre,6,Víspera,si,1338
Domingo,Noviembre,6,Festivo,si,1198
Lunes,Noviembre,7,Laboral,si,4321
Martes,Noviembre,7,Laboral,si,4130
Miércoles,Noviembre,7,Laboral,si,4183
Jueves,Noviembre,7,Laboral,no,1322
Viernes,Noviembre,7,Laboral,si,1084
Sábado,Noviembre,7,Víspera,si,4415
Domingo,Noviembre,7,Festivo,si,3932
Lunes,Noviembre,8,Laboral,si,7250
Martes,Noviembre,8,Laboral,si,7262
Miércoles,Noviembre,8,Laboral,si,7278
Jueves,Noviembre,8,Laboral,no,2033
Viernes,Noviembre,8,Laboral,si,1173
Sábado,Noviembre,8,Víspera,si,7655
Domingo,Noviembre,8,Festivo,si,7626
Lunes,Noviembre,9,Laboral,si,6929
Martes,Noviembre,9,Laboral,si,7320
Miércoles,Noviembre,9,Laboral,si,7581
Jueves,Noviembre,9,Laboral,no,3060
Viernes,Noviembre,9,Laboral,si,1733
Sábado,Noviembre,9,Víspera,si,7990
Domingo,Noviembre,9,Festivo,si,8265
Lunes,Noviembre,10,Laboral,si,6247
Martes,Noviembre,10,Laboral,si,6679
Miércoles,Noviembre,10,Laboral,si,6452
Jueves,Noviembre,10,Laboral,no,4381
Viernes,Noviembre,10,Laboral,si,2746
Sábado,Noviembre,10,Víspera,si,6899
Domingo,Noviembre,10,Festivo,si,6824
Lunes,Noviembre,11,Laboral,si,6226
Martes,Noviembre,11,Laboral,si,6402
Miércoles,Noviembre,11,Laboral,si,6230
Jueves,Noviembre,11,Laboral,no,5256
Viernes,Noviembre,11,Laboral,si,3668
Sábado,Noviembre,11,Víspera,si,6733
Domingo,Noviembre,11,Festivo,si,6351
Lunes,Noviembre,12,Laboral,si,6694
Martes,Noviembre,12,Laboral,si,6731
Miércoles,Noviembre,12,Laboral,si,6919
